"","states2","states3","states4"
"1116",1,2,1
"1117",1,2,1
"1118",1,2,1
"1119",2,2,1
"1120",2,2,1
"1121",2,2,2
"1122",2,2,2
"1123",2,2,2
"1124",2,2,2
"1125",2,2,2
"1126",2,2,2
"1127",2,2,2
"1128",2,2,2
"1129",2,2,2
"1130",2,2,2
"1131",1,2,1
"1132",1,2,1
"1133",1,2,1
"1134",1,2,1
"1135",1,2,1
"1136",1,2,1
"1137",1,2,1
"1138",1,2,1
"1139",1,2,1
"1140",1,2,1
"1141",1,2,1
"1142",2,2,1
"1143",2,3,2
"1144",2,3,2
"1145",2,3,2
"1146",2,3,2
"1147",2,3,2
"1148",2,3,2
"1149",2,3,2
"1150",1,2,1
"1151",1,2,1
"1152",1,2,1
"1153",1,2,1
"1154",1,2,1
"1155",1,2,1
"1156",1,2,1
"1157",1,2,1
"1158",1,2,1
"1159",2,2,1
"1160",2,3,2
"1161",2,3,2
"1162",2,3,2
"1163",1,1,1
"1164",1,1,3
"1165",1,1,3
"1166",1,1,3
"1167",1,1,1
"1168",1,1,1
"1169",1,2,1
"1170",1,2,1
"1171",1,2,1
"1172",1,2,1
"1173",1,1,3
"1174",1,1,1
"1175",1,1,1
"1176",1,2,1
"1177",1,2,1
"1178",2,2,1
"1179",2,3,2
"1180",2,3,2
"1181",2,3,2
"1182",1,2,1
"1183",1,2,1
"1184",1,2,1
"1185",1,2,1
"1186",1,1,3
"1187",1,1,3
"1188",1,1,3
"1189",1,2,1
"1190",1,2,1
"1191",1,2,1
"1192",1,2,2
"1193",1,2,1
"1194",1,2,1
"1195",2,3,2
"1196",2,3,2
"1197",2,3,2
"1198",2,3,4
"1199",1,2,1
"1200",1,2,1
"1201",1,2,1
"1202",1,2,1
"1203",1,2,1
"1204",1,2,1
"1205",1,2,1
"1206",1,2,1
"1207",1,1,3
"1208",1,1,3
"1209",1,1,3
"1210",1,1,3
"1211",1,1,3
"1212",1,2,1
"1213",1,2,1
"1214",2,3,2
"1215",2,3,2
"1216",2,3,4
"1217",2,3,2
"1218",2,3,2
"1219",2,3,2
"1220",2,3,2
"1221",1,2,1
"1222",1,2,1
"1223",1,2,1
"1224",1,2,1
"1225",1,2,1
"1226",1,2,1
"1227",1,2,1
"1228",1,2,1
"1229",1,2,1
"1230",2,3,2
"1231",2,3,2
"1232",2,3,2
"1233",2,3,2
"1234",2,3,2
"1235",2,3,4
"1236",2,3,4
"1237",2,3,4
"1238",2,3,4
"1239",1,2,1
"1240",1,1,3
"1241",1,1,3
"1242",1,1,3
"1243",2,2,1
"1244",2,2,1
"1245",2,2,1
"1246",2,2,1
"1247",2,3,2
"1248",2,3,2
"1249",2,3,2
"1250",2,3,2
"1251",2,3,2
"1252",2,3,2
"1253",2,2,2
"1254",2,2,1
"1255",2,2,1
"1256",2,2,1
"1257",2,2,1
"1258",2,3,2
"1259",2,3,2
"1260",2,3,2
"1261",2,3,2
"1262",2,3,2
"1263",2,3,2
"1264",2,3,2
"1265",2,3,2
"1266",2,3,2
"1267",2,3,2
"1268",2,3,2
"1269",2,3,2
"1270",2,3,2
"1271",1,2,1
"1272",1,2,1
"1273",1,2,1
"1274",1,1,3
"1275",1,1,3
"1276",1,1,3
"1277",1,1,3
"1278",1,1,3
"1279",1,1,3
"1280",1,1,3
"1281",1,1,3
"1282",1,1,3
"1283",1,1,3
"1284",1,1,3
"1285",1,1,3
"1286",1,1,3
"1287",1,1,3
"1288",1,1,1
"1289",1,1,1
"1290",1,1,1
"1291",1,2,1
"1292",1,2,2
"1293",1,2,1
"1294",1,2,1
"1295",1,2,1
"1296",1,2,1
"1297",1,2,1
"1298",1,2,1
"1299",1,2,1
"1300",1,2,1
"1301",1,2,1
"1302",1,2,1
"1303",1,2,1
"1304",1,2,1
"1305",1,2,1
"1306",1,2,2
"1307",1,2,1
"1308",1,2,1
"1309",1,1,3
"1310",1,1,3
"1311",1,1,3
"1312",1,1,3
"1313",1,1,3
"1314",1,1,3
"1315",1,1,3
"1316",1,1,3
"1317",1,1,3
"1318",1,1,3
"1319",1,1,3
"1320",1,1,3
"1321",1,1,3
"1322",1,1,3
"1323",1,1,3
"1324",1,1,3
"1325",1,1,3
"1326",1,1,3
"1327",1,1,3
"1328",1,1,3
"1329",1,1,3
"1330",1,1,3
"1331",1,1,3
"1332",1,1,3
"1333",1,1,3
"1334",1,1,3
"1335",1,1,3
"1336",1,1,3
"1337",1,1,3
"1338",1,1,3
"1339",1,1,3
"1340",1,1,3
"1341",1,1,3
"1342",1,1,3
"1343",1,1,3
"1344",1,1,3
"1345",1,1,3
"1346",1,1,1
"1347",1,1,1
"1348",1,2,1
"1349",1,2,1
"1350",1,2,1
"1351",1,2,1
"1352",1,2,1
"1353",1,2,1
"1354",1,2,1
"1355",1,2,1
"1356",1,2,1
"1357",1,1,3
"1358",1,2,1
"1359",2,2,2
"1360",2,2,2
"1361",2,2,2
"1362",2,3,2
"1363",2,3,2
"1364",2,2,2
"1365",2,2,2
"1366",2,2,1
"1367",2,2,1
"1368",2,2,1
"1369",2,2,1
"1370",2,2,1
"1371",2,3,2
"1372",2,3,2
"1373",2,3,2
"1374",2,3,2
"1375",2,2,1
"1376",2,2,1
"1377",2,3,2
"1378",2,3,2
"1379",2,2,2
"1380",1,2,1
"1381",1,2,1
"1382",1,2,1
"1383",1,2,1
"1384",1,1,3
"1385",1,1,3
"1386",1,1,3
"1387",1,1,3
"1388",1,1,3
"1389",1,1,3
"1390",1,1,1
"1391",1,1,1
"1392",1,1,1
"1393",1,1,1
"1394",1,1,3
"1395",1,1,3
"1396",1,2,1
"1397",1,2,1
"1398",1,2,1
"1399",1,1,3
"1400",1,1,3
"1401",1,2,1
"1402",1,2,1
"1403",1,2,1
"1404",1,3,2
"1405",1,3,2
"1406",1,1,3
"1407",1,1,3
"1408",1,1,3
"1409",1,1,3
"1410",1,1,3
"1411",1,1,3
"1412",1,1,3
"1413",1,1,3
"1414",1,1,3
"1415",1,1,3
"1416",1,1,3
"1417",1,1,3
"1418",1,1,3
"1419",1,1,3
"1420",1,1,3
"1421",1,1,3
"1422",1,1,3
"1423",1,1,3
"1424",1,1,3
"1425",1,1,3
"1426",1,1,3
"1427",1,1,3
"1428",1,1,3
"1429",1,1,3
"1430",1,1,3
"1431",1,2,1
"1432",2,3,2
"1433",2,3,2
"1434",2,3,2
"1435",2,3,2
"1436",1,2,1
"1437",1,1,3
"1438",1,1,3
"1439",1,1,3
"1440",1,1,3
"1441",1,1,3
"1442",1,1,3
"1443",1,1,3
"1444",1,1,3
"1445",1,1,3
"1446",1,1,3
"1447",1,1,3
"1448",1,1,3
"1449",1,1,3
"1450",1,1,3
"1451",1,1,3
"1452",1,2,1
"1453",1,2,1
"1454",1,2,1
"1455",1,2,1
"1456",1,1,3
"1457",1,1,3
"1458",1,1,3
"1459",1,1,3
"1460",1,1,3
"1461",1,1,3
"1462",1,1,3
"1463",1,1,3
"1464",1,1,3
"1465",1,1,3
"1466",1,1,3
"1467",1,1,3
"1468",1,1,3
"1469",1,1,3
"1470",1,1,3
"1471",1,1,3
"1472",1,1,3
"1473",1,1,3
"1474",1,1,3
"1475",1,1,3
"1476",1,1,3
"1477",1,1,3
"1478",1,1,3
"1479",1,2,1
"1480",2,2,2
"1481",2,3,4
"1482",2,3,4
"1483",2,3,4
"1484",2,3,4
"1485",2,2,1
"1486",2,2,1
"1487",2,2,1
"1488",2,2,1
"1489",2,2,1
"1490",2,2,1
"1491",2,2,1
"1492",2,2,1
"1493",2,3,2
